ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,age,CBI_SCORE,Burnout_Score
4,2,4,2,2,2,1,2,3,3,25,25,25,25,25,50,2,1977.0,1,1,10,3,6,70,49.0,29.2,0
4,2,2,1,3,2,1,1,2,1,25,25,25,25,25,50,2,1978.0,4,1,9,2,2,55,48.0,29.2,0
3,3,4,1,4,1,3,1,1,3,25,25,75,100,75,100,2,1981.0,2,1,2,4,3,44,45.0,66.7,1
2,3,2,2,3,3,3,1,1,1,25,25,50,50,25,75,1,1964.0,1,1,10,1,2,50,62.0,41.7,0
4,3,4,1,2,2,1,1,2,1,25,50,0,25,25,50,2,1986.0,2,1,10,3,2,20,40.0,29.2,0
3,3,3,2,3,1,2,2,1,2,25,25,50,50,50,75,2,1972.0,9,2,1,2,1,55,54.0,45.8,0
4,4,3,2,3,2,2,2,1,1,25,50,25,25,25,25,2,1987.0,2,1,7,3,1,65,39.0,29.2,0
3,2,3,3,2,1,1,4,3,3,50,50,50,75,75,75,2,1976.0,1,1,13,4,1,50,50.0,62.5,1
2,2,3,3,3,1,1,3,3,2,50,50,50,75,50,50,2,1990.0,2,1,3,4,1,45,36.0,54.2,1
3,3,2,3,2,2,1,3,3,1,25,50,75,75,50,100,1,1987.0,2,1,9,2,2,60,39.0,62.5,1
4,4,2,2,3,2,2,2,1,1,50,25,50,75,75,75,2,1980.0,4,1,10,3,2,32,46.0,58.3,1
2,2,2,1,2,2,1,3,4,2,25,50,25,50,50,75,2,1982.0,2,1,1,1,6,52,44.0,45.8,0
3,4,4,3,2,2,1,3,3,3,25,25,50,75,75,100,2,1974.0,2,1,9,1,4,42,52.0,58.3,1
3,3,3,2,2,1,1,2,3,2,25,25,25,50,50,25,2,1969.0,2,2,13,2,4,44,57.0,33.3,0
3,3,2,3,4,4,3,2,3,1,50,50,50,50,50,50,2,1981.0,4,1,9,1,1,12,45.0,50.0,1
2,3,3,3,1,1,1,3,3,3,25,25,0,50,25,75,2,1972.0,1,1,11,2,3,50,54.0,33.3,0
2,2,2,3,2,2,1,3,3,3,50,50,75,75,75,75,1,1953.0,1,1,3,4,6,44,73.0,66.7,1
4,3,3,2,4,2,2,2,2,1,25,25,50,50,25,50,2,1981.0,2,1,9,1,2,60,45.0,37.5,0
3,3,3,1,3,3,3,1,1,1,25,25,25,25,25,25,2,1981.0,2,1,9,1,2,80,45.0,25.0,0
3,3,3,3,3,2,1,2,2,1,25,25,50,75,50,75,2,1982.0,4,1,4,1,2,60,44.0,50.0,1
3,2,3,4,2,1,1,4,4,3,50,50,75,75,75,100,2,1983.0,2,1,9,2,3,52,43.0,70.8,1
4,4,4,1,4,4,2,1,2,2,25,25,25,25,25,25,2,1980.0,2,1,9,2,4,50,46.0,25.0,0
3,3,3,2,2,2,2,2,2,1,25,25,25,25,25,50,2,1963.0,1,1,11,3,2,60,63.0,29.2,0
3,3,4,3,2,2,1,2,3,2,25,50,50,75,50,75,2,1982.0,2,1,9,2,2,60,44.0,54.2,1
4,3,3,1,2,1,1,1,2,2,0,25,25,25,25,25,2,1981.0,2,1,3,4,4,48,45.0,20.8,0
2,4,4,4,4,4,3,3,1,2,50,75,50,100,50,100,1,1987.0,2,2,13,4,2,50,39.0,70.8,1
3,2,3,1,3,2,1,1,2,1,25,50,75,75,75,50,2,1989.0,2,2,3,4,2,50,37.0,58.3,1
3,3,4,3,3,2,1,2,2,1,25,25,25,25,25,25,2,1982.0,1,1,16,1,2,60,44.0,25.0,0
3,3,3,2,4,3,2,2,3,3,25,75,50,75,50,75,2,1967.0,2,1,7,2,5,42,59.0,58.3,1
3,2,2,2,3,3,2,2,2,1,50,50,75,75,75,100,2,1971.0,1,1,10,3,3,60,55.0,70.8,1
3,3,3,2,3,3,3,1,2,1,0,25,50,25,0,25,2,1977.0,2,1,2,1,2,45,49.0,20.8,0
3,2,3,1,1,3,3,2,2,1,50,50,25,25,25,50,2,1974.0,2,1,15,1,3,40,52.0,37.5,0
2,2,2,2,3,2,1,2,2,2,50,50,50,50,50,75,2,1986.0,2,1,2,1,2,26,40.0,54.2,1
3,2,3,2,2,1,1,1,3,3,25,50,25,75,50,75,2,1979.0,1,1,9,1,6,56,47.0,50.0,1
4,4,3,1,2,1,1,2,3,3,25,25,25,75,25,100,1,1959.0,1,1,2,2,6,70,67.0,45.8,0
3,3,3,4,3,2,1,4,3,3,25,50,75,75,50,50,2,1967.0,2,1,9,1,4,40,59.0,54.2,1
2,3,3,3,3,3,2,3,2,3,25,50,25,100,50,75,2,1972.0,2,2,1,1,4,42,54.0,54.2,1
3,3,4,2,4,3,3,2,2,2,50,75,25,50,50,50,1,1956.0,2,1,10,2,5,45,70.0,50.0,1
3,3,2,3,2,3,4,2,2,3,0,25,25,25,25,25,2,1955.0,1,1,7,1,5,40,71.0,20.8,0
2,2,3,3,4,1,1,2,3,2,50,75,50,75,75,100,2,1973.0,2,1,1,1,3,45,53.0,70.8,1
2,2,3,3,1,1,1,3,3,4,50,75,75,100,100,75,2,1986.0,1,1,2,1,4,70,40.0,79.2,1
2,2,3,4,2,1,1,2,3,3,75,100,75,100,100,100,2,1974.0,2,1,9,1,3,35,52.0,91.7,1
3,2,3,1,3,2,2,2,2,1,50,50,25,50,25,50,2,1986.0,9,2,10,4,2,60,40.0,41.7,0
3,2,3,2,4,3,2,2,2,1,25,25,50,25,25,25,2,1961.0,1,2,15,1,3,40,65.0,29.2,0
2,2,3,1,4,4,2,2,2,2,25,25,75,75,75,50,2,1956.0,2,1,2,1,3,35,70.0,54.2,1
3,3,2,3,2,1,2,3,3,3,25,25,75,100,75,75,2,1990.0,2,1,15,4,2,30,36.0,62.5,1
3,3,3,3,2,2,2,3,3,4,25,25,75,100,50,75,1,1967.0,2,2,2,1,3,50,59.0,58.3,1
2,2,2,3,2,2,2,3,3,2,50,75,75,100,100,75,2,1991.0,2,1,9,1,2,55,35.0,79.2,1
2,3,2,2,3,2,2,2,2,2,25,50,75,75,50,75,2,1984.0,2,1,1,2,1,36,42.0,58.3,1
2,3,3,2,3,3,2,2,2,2,25,25,25,50,25,50,2,1973.0,2,1,9,2,2,33,53.0,33.3,0
3,2,3,3,3,2,2,3,3,2,25,25,75,75,50,75,1,1988.0,2,1,10,2,2,50,38.0,54.2,1
3,3,2,3,3,2,2,3,2,2,50,50,50,50,75,75,2,1955.0,2,1,2,4,2,30,71.0,58.3,1
4,3,2,2,2,3,1,2,3,2,50,25,50,50,50,50,1,1985.0,2,1,2,4,3,57,41.0,45.8,0
4,3,2,1,4,2,3,2,2,2,25,75,50,50,50,100,2,1981.0,2,1,1,3,3,52,45.0,58.3,1
4,4,4,4,3,1,1,4,2,1,25,25,50,75,75,75,2,1974.0,2,1,2,2,1,10,52.0,54.2,1
1,3,2,4,1,1,1,4,4,4,75,75,75,100,75,75,1,1959.0,1,1,1,4,6,55,67.0,79.2,1
3,4,4,2,4,4,1,1,1,1,25,50,50,75,75,75,1,1969.0,2,2,1,4,4,50,57.0,58.3,1
4,3,3,3,2,1,1,4,3,3,50,50,100,100,75,75,1,1964.0,2,1,3,4,3,40,62.0,75.0,1
3,3,4,3,2,3,2,3,3,2,25,25,25,50,50,75,2,1967.0,1,1,14,1,1,60,59.0,41.7,0
4,4,4,1,4,4,3,1,1,1,0,25,25,25,25,25,2,1966.0,2,1,6,3,4,41,60.0,20.8,0
3,3,2,4,2,2,2,2,3,2,50,50,50,50,50,75,2,1979.0,2,1,2,2,2,60,47.0,54.2,1
3,2,4,3,3,3,2,2,3,2,25,50,25,75,50,75,2,1968.0,1,2,15,1,3,45,58.0,50.0,1
3,2,2,3,3,2,3,2,2,1,50,50,50,75,50,100,2,1990.0,2,1,2,4,2,45,36.0,62.5,1
2,3,3,3,3,3,4,1,2,1,25,0,0,25,25,0,2,1958.0,2,1,9,1,1,52,68.0,12.5,0
4,3,3,3,1,2,2,2,3,2,25,25,25,25,25,75,2,1984.0,1,1,2,1,4,70,42.0,33.3,0
1,2,1,3,2,2,2,3,3,3,50,50,75,100,75,75,2,1978.0,1,1,1,4,2,32,48.0,70.8,1
2,2,3,2,3,3,1,3,3,3,25,50,50,75,50,75,2,1962.0,1,2,1,1,6,50,64.0,54.2,1
2,2,2,4,3,1,1,3,2,1,25,50,50,50,25,25,2,1976.0,2,3,7,1,2,30,50.0,37.5,0
3,4,4,3,2,2,2,3,3,3,25,25,50,50,50,50,2,1968.0,1,1,2,1,6,45,58.0,41.7,0
4,4,4,2,4,4,1,2,1,1,25,25,25,50,25,25,2,1966.0,2,1,2,3,5,45,60.0,29.2,0
3,3,3,2,1,1,1,2,3,2,50,25,75,100,75,75,2,1977.0,1,1,4,2,3,40,49.0,66.7,1
2,3,2,3,2,1,1,3,3,3,75,50,75,75,50,100,2,1990.0,2,1,9,4,2,38,36.0,70.8,1
2,3,2,3,1,1,3,3,3,3,50,50,25,50,75,75,2,1983.0,2,1,2,4,3,42,43.0,54.2,1
2,3,2,3,4,2,3,2,2,2,25,75,50,75,50,75,1,1979.0,2,1,3,4,3,40,47.0,58.3,1
1,4,3,2,4,3,1,3,1,2,50,75,50,100,100,75,1,1976.0,2,1,7,3,4,40,50.0,75.0,1
3,4,2,3,2,2,1,3,3,3,25,25,25,75,25,75,1,1958.0,1,1,1,1,1,65,68.0,41.7,0
4,4,4,4,1,3,1,3,3,1,25,25,25,25,25,25,2,1976.0,1,1,9,2,6,60,50.0,25.0,0
3,3,3,3,2,3,2,2,3,3,25,50,25,25,50,75,2,1976.0,2,1,9,1,3,40,50.0,41.7,0
3,3,4,4,2,1,1,3,2,1,25,75,50,100,50,100,1,1972.0,1,1,9,1,6,50,54.0,66.7,1
3,3,3,3,2,2,2,2,3,2,0,0,25,25,25,50,2,1976.0,2,1,2,2,3,35,50.0,20.8,0
4,4,3,1,4,4,4,1,1,2,25,50,25,50,25,50,1,1960.0,2,1,11,1,6,42,66.0,37.5,0
4,4,3,3,4,2,1,2,2,2,50,50,50,75,50,75,2,1972.0,2,1,8,1,3,45,54.0,58.3,1
3,4,3,1,3,2,1,1,2,2,0,25,0,0,0,0,2,1986.0,2,1,10,4,3,50,40.0,4.2,0
2,3,1,1,1,2,1,3,4,4,50,50,75,100,100,100,1,1985.0,1,1,2,1,6,45,41.0,79.2,1
4,4,2,3,3,3,2,3,3,4,25,25,50,75,50,50,2,1973.0,1,1,13,1,5,55,53.0,45.8,0
3,3,3,2,3,3,2,2,2,2,0,0,0,0,0,0,2,1951.0,1,1,1,2,4,60,75.0,0.0,0
3,4,2,3,4,3,3,2,2,1,50,75,75,100,100,100,2,1962.0,1,2,1,4,1,40,64.0,83.3,1
3,4,4,2,2,2,1,2,2,2,25,50,25,50,25,25,2,1975.0,9,1,9,1,4,50,51.0,33.3,0
3,2,3,3,3,3,2,2,2,2,50,50,25,50,75,50,2,1974.0,2,1,9,1,3,40,52.0,50.0,1
1,1,2,3,3,2,2,3,2,3,50,100,100,100,100,100,2,1980.0,2,1,14,1,6,40,46.0,91.7,1
4,4,4,3,2,1,1,2,3,3,25,25,75,50,25,50,2,1980.0,2,1,10,4,4,48,46.0,41.7,0
3,4,3,1,4,3,1,1,1,1,25,25,25,25,25,50,2,1979.0,2,1,14,3,3,60,47.0,29.2,0
3,4,3,3,1,2,1,3,3,1,25,25,50,50,50,75,2,1980.0,1,2,1,2,2,50,46.0,45.8,0
2,3,3,2,3,2,2,2,3,2,0,25,25,25,25,50,2,1971.0,2,2,11,3,3,35,55.0,25.0,0
3,3,3,3,1,1,1,3,3,3,50,75,75,100,75,100,1,1953.0,1,1,2,1,6,70,73.0,79.2,1
4,4,3,2,3,3,2,2,2,1,25,25,25,50,50,50,2,1981.0,2,1,13,4,2,60,45.0,37.5,0
3,3,3,1,4,3,3,2,2,1,25,25,25,50,50,50,2,1971.0,2,1,9,1,2,30,55.0,37.5,0
4,3,3,3,2,1,1,3,3,3,50,75,50,75,75,75,2,1987.0,2,1,11,1,3,44,39.0,66.7,1
3,4,3,2,3,1,1,2,2,2,25,50,50,50,50,75,2,1974.0,2,1,7,3,4,50,52.0,50.0,1
4,3,2,3,2,1,1,2,3,1,25,25,25,25,25,50,2,1971.0,2,1,3,4,2,40,55.0,29.2,0
3,3,3,2,3,2,2,2,2,2,25,25,25,25,25,50,2,1990.0,2,2,10,4,3,75,36.0,29.2,0
3,3,4,4,1,1,1,3,3,3,25,25,25,75,25,50,1,1975.0,2,2,1,3,4,42,51.0,37.5,0
3,4,2,3,3,1,1,2,3,2,50,50,100,100,100,100,2,1965.0,1,1,11,4,2,36,61.0,83.3,1
2,3,3,2,3,2,1,2,2,2,50,50,75,100,75,75,2,1956.0,2,1,10,3,1,30,70.0,70.8,1
3,3,3,2,4,3,2,2,1,2,50,50,50,75,75,75,2,1962.0,2,1,4,1,4,50,64.0,62.5,1
3,2,3,3,1,2,2,3,3,3,25,50,50,100,50,75,2,1964.0,1,1,7,1,1,60,62.0,58.3,1
3,3,3,2,3,2,2,2,2,3,50,50,50,75,75,50,2,1960.0,7,3,9,2,2,0,66.0,58.3,1
2,3,2,1,4,4,4,2,2,1,25,75,50,50,25,100,2,1971.0,5,1,2,1,1,0,55.0,54.2,1
4,3,4,2,3,3,2,2,2,2,25,25,25,25,25,25,2,1982.0,2,1,10,2,2,40,44.0,25.0,0
3,2,3,3,2,2,1,2,3,1,50,50,75,50,50,75,2,1988.0,2,2,9,4,2,40,38.0,58.3,1
3,3,3,2,3,2,2,2,2,1,25,25,25,50,50,50,2,1990.0,2,1,1,4,2,80,36.0,37.5,0
4,4,4,3,2,1,1,3,3,3,50,50,50,50,50,50,2,1976.0,2,1,14,3,3,48,50.0,50.0,1
3,3,2,2,3,2,2,2,2,1,50,50,50,50,50,50,2,1981.0,3,1,2,4,1,60,45.0,50.0,1
3,3,3,3,1,2,2,3,3,2,50,25,25,50,50,75,2,1978.0,2,2,9,4,2,20,48.0,45.8,0
4,4,4,2,4,2,2,2,2,2,0,25,25,25,25,25,2,1983.0,2,1,4,3,3,40,43.0,20.8,0
3,4,3,3,3,2,1,3,3,3,25,50,0,25,25,50,2,1980.0,2,1,9,4,4,42,46.0,29.2,0
1,1,1,4,3,2,3,3,3,1,100,100,100,100,100,50,2,1977.0,2,2,2,1,1,10,49.0,91.7,1
4,2,3,4,2,2,2,3,3,1,25,75,100,100,75,100,2,1989.0,2,2,13,4,2,60,37.0,79.2,1
2,2,3,2,4,3,3,1,2,1,0,0,0,0,0,50,2,1980.0,4,3,2,2,2,50,46.0,8.3,0
4,4,3,1,4,4,3,1,2,1,0,0,0,0,0,25,2,1977.0,1,1,2,1,2,80,49.0,4.2,0
3,3,3,4,2,1,1,3,3,3,25,25,50,50,25,50,2,1974.0,1,1,9,4,6,60,52.0,37.5,0
3,3,3,2,2,3,2,1,3,2,0,0,0,0,0,50,2,1988.0,2,1,2,1,5,35,38.0,8.3,0
4,3,4,1,3,3,3,1,2,1,25,25,25,25,25,25,2,1982.0,2,1,10,4,1,30,44.0,25.0,0
4,3,4,3,2,3,1,3,3,2,50,25,50,25,50,50,2,1960.0,1,1,4,3,3,50,66.0,41.7,0
4,3,3,2,2,2,1,2,3,3,25,75,25,100,50,75,1,1969.0,2,1,9,1,4,35,57.0,58.3,1
3,3,3,1,4,3,2,1,2,3,50,50,25,50,50,50,2,1982.0,2,3,1,2,3,50,44.0,45.8,0
3,3,3,3,3,1,2,3,3,3,25,50,100,75,50,25,2,1970.0,2,1,9,2,3,32,56.0,54.2,1
3,2,3,3,3,2,2,2,2,2,50,50,50,75,50,75,2,1957.0,2,1,7,1,2,25,69.0,58.3,1
3,3,3,4,2,2,1,4,3,3,50,50,25,75,50,50,2,1968.0,2,2,15,2,3,0,58.0,50.0,1
3,3,3,3,3,3,2,2,2,3,25,25,25,50,25,75,2,1966.0,1,1,2,2,4,60,60.0,37.5,0
3,2,3,3,2,2,1,2,3,2,25,25,50,50,25,75,2,1982.0,1,3,13,2,1,60,44.0,41.7,0
1,2,1,3,4,3,2,3,3,4,50,50,50,75,75,75,1,1970.0,2,1,13,4,4,37,56.0,62.5,1
4,3,3,2,4,3,4,1,1,2,25,25,25,25,25,50,2,2000.0,2,1,2,1,2,75,26.0,29.2,0
4,2,4,2,3,4,2,2,2,4,0,0,25,25,25,25,2,1983.0,2,1,2,3,2,72,43.0,16.7,0
4,4,4,2,3,3,2,2,3,2,25,50,50,50,50,75,2,1980.0,2,1,1,3,2,55,46.0,50.0,1
2,3,3,3,3,2,1,3,3,2,25,50,75,50,50,25,2,1978.0,2,1,7,1,2,33,48.0,45.8,0
2,2,2,3,2,2,1,3,3,4,50,75,50,75,75,100,1,1961.0,1,1,2,1,6,45,65.0,70.8,1
2,3,2,1,4,2,2,4,4,1,25,25,50,100,75,75,2,1966.0,1,2,2,2,2,50,60.0,58.3,1
3,3,2,2,2,2,2,2,3,3,50,75,75,100,75,100,2,1984.0,2,1,1,2,1,50,42.0,79.2,1
2,3,2,2,3,2,3,2,2,1,50,75,25,75,75,100,2,1978.0,6,1,1,2,2,0,48.0,66.7,1
2,2,2,2,2,1,2,3,3,3,75,100,75,100,100,100,2,1987.0,2,1,9,4,3,43,39.0,91.7,1
3,3,3,4,2,1,1,4,4,4,25,25,50,75,25,75,2,1968.0,2,2,8,2,3,30,58.0,45.8,0
3,2,3,3,2,2,1,3,3,2,50,50,50,75,50,50,2,1972.0,1,1,1,2,2,45,54.0,54.2,1
3,4,4,2,3,4,2,2,2,2,0,25,0,25,0,0,2,1967.0,2,2,1,1,5,45,59.0,8.3,0
3,3,3,2,3,3,2,2,2,2,25,25,25,25,25,50,2,1968.0,1,1,4,2,4,42,58.0,29.2,0
3,2,2,3,2,2,1,2,2,1,25,25,25,25,25,75,1,1968.0,1,1,10,1,5,60,58.0,33.3,0
3,4,3,3,2,3,2,2,3,3,50,75,50,75,75,25,2,1964.0,2,1,15,4,3,40,62.0,58.3,1
4,4,4,1,3,4,4,1,1,2,0,25,25,25,0,50,2,1977.0,1,2,11,1,2,60,49.0,20.8,0
4,3,3,2,3,3,4,1,1,2,25,0,25,50,25,75,2,1968.0,2,1,15,2,2,45,58.0,33.3,0
3,3,3,3,4,3,2,2,2,1,50,25,50,75,50,50,2,1989.0,2,1,11,4,2,60,37.0,50.0,1
4,4,4,1,3,4,1,1,2,1,25,25,25,50,75,50,2,1963.0,2,1,1,3,2,30,63.0,41.7,0
2,3,2,3,3,1,1,2,2,3,25,50,25,75,75,50,2,1977.0,9,2,13,1,3,45,49.0,50.0,1
3,4,3,1,3,3,3,1,2,1,0,25,0,25,25,50,2,1984.0,2,2,9,1,2,65,42.0,20.8,0
3,2,4,4,2,1,1,3,3,3,25,25,25,50,25,25,2,1968.0,1,1,7,4,3,50,58.0,29.2,0
3,2,3,3,3,3,2,2,3,3,25,25,25,50,50,50,2,1985.0,1,1,1,1,1,12,41.0,37.5,0
3,1,3,3,1,2,1,3,4,3,50,50,75,100,75,100,1,1959.0,1,1,10,4,5,35,67.0,75.0,1
4,3,2,4,2,2,1,3,3,3,50,75,75,50,75,75,1,1979.0,1,2,15,1,6,55,47.0,66.7,1
2,2,2,2,3,1,1,3,2,3,25,50,50,75,75,50,2,1976.0,2,1,8,1,3,38,50.0,54.2,1
4,4,4,2,3,3,1,2,2,2,25,25,25,50,25,50,1,1974.0,2,1,16,1,3,45,52.0,33.3,0
3,2,2,2,4,3,2,2,2,2,25,25,25,50,25,25,2,1971.0,2,1,11,1,3,40,55.0,29.2,0
3,4,3,3,2,2,1,3,3,3,25,50,75,75,75,75,1,1981.0,2,1,1,1,5,41,45.0,62.5,1
3,3,3,1,1,2,2,1,3,3,50,75,25,50,50,25,2,1986.0,2,1,1,4,3,0,40.0,45.8,0
4,4,4,2,4,3,2,1,1,1,25,0,0,0,0,25,2,1966.0,2,1,2,4,3,32,60.0,8.3,0
4,3,4,1,3,3,2,1,2,2,25,50,50,75,50,50,2,1982.0,4,1,9,4,1,70,44.0,50.0,1
3,4,3,2,3,2,3,2,2,1,25,50,50,50,50,75,2,1965.0,1,1,3,4,2,40,61.0,50.0,1
2,3,2,1,4,3,1,1,1,3,25,25,25,50,25,50,2,1975.0,2,1,4,3,3,40,51.0,33.3,0
3,4,3,3,2,2,2,3,3,3,25,50,50,75,50,75,2,1960.0,2,1,1,1,5,50,66.0,54.2,1
4,4,4,3,4,3,1,2,2,2,50,50,50,50,50,75,2,1961.0,2,1,12,4,5,40,65.0,54.2,1
2,2,2,2,4,2,1,1,1,1,50,75,25,50,25,100,2,1974.0,2,2,10,4,3,38,52.0,54.2,1
2,2,2,4,2,2,1,3,3,2,50,50,75,100,75,100,2,1968.0,1,2,10,3,4,40,58.0,75.0,1
3,3,2,4,2,2,1,4,4,2,25,25,75,100,50,100,2,1978.0,2,1,2,4,4,40,48.0,62.5,1
4,4,2,1,3,2,1,1,2,1,25,25,25,25,25,25,2,1977.0,2,1,2,4,3,50,49.0,25.0,0
4,4,3,2,4,3,3,2,2,1,25,25,25,25,25,25,2,1983.0,2,1,9,4,2,45,43.0,25.0,0
4,3,3,3,3,2,2,2,2,2,50,50,50,75,75,75,2,1978.0,2,2,2,2,2,48,48.0,62.5,1
4,3,3,3,3,2,2,3,1,3,25,25,25,25,25,50,2,1969.0,2,1,1,4,5,45,57.0,29.2,0
4,2,2,2,3,2,2,3,2,2,75,75,75,100,50,75,1,1962.0,2,2,14,1,4,60,64.0,75.0,1
3,3,4,2,2,1,1,3,3,3,25,50,100,75,50,75,2,1972.0,4,1,4,4,1,45,54.0,62.5,1
4,4,4,1,4,3,1,1,1,2,25,25,50,75,25,50,1,1962.0,2,1,9,1,4,43,64.0,41.7,0
3,3,3,1,3,3,3,1,1,1,25,25,25,50,25,25,1,1974.0,2,1,1,1,1,42,52.0,29.2,0
1,3,2,3,3,2,1,3,3,2,75,50,75,100,75,75,1,1951.0,1,1,9,2,4,22,75.0,75.0,1
2,4,4,3,1,1,1,4,3,4,50,75,50,50,75,100,2,1974.0,1,1,10,3,4,30,52.0,66.7,1
3,1,2,4,3,1,1,4,3,4,75,100,75,75,100,100,2,1985.0,2,1,10,3,3,40,41.0,87.5,1
3,3,2,2,3,3,3,1,2,3,25,25,25,50,50,50,2,1987.0,2,1,1,2,2,24,39.0,37.5,0
3,2,2,3,2,2,2,3,2,2,50,50,75,100,75,75,2,1983.0,2,1,14,2,2,30,43.0,70.8,1
3,3,2,2,2,2,2,3,2,2,25,50,25,50,50,50,2,1964.0,1,2,9,1,1,30,62.0,41.7,0
3,4,4,2,3,2,2,2,3,2,25,50,50,75,75,75,2,1969.0,2,1,1,2,3,40,57.0,58.3,1
4,3,3,2,3,3,3,2,2,3,25,25,25,50,50,75,2,1978.0,1,1,15,1,4,70,48.0,41.7,0
2,2,3,3,3,2,1,3,3,2,50,75,75,100,75,75,2,1965.0,1,2,2,1,4,50,61.0,75.0,1
3,3,4,3,1,1,1,3,3,1,75,75,75,75,75,100,1,1968.0,1,1,9,1,2,50,58.0,79.2,1
2,2,2,3,3,2,2,3,2,3,25,50,75,50,75,75,2,1969.0,2,2,1,1,3,35,57.0,58.3,1
3,3,3,3,2,2,1,3,3,3,25,25,25,25,25,50,1,1972.0,1,1,9,1,6,50,54.0,29.2,0
3,3,3,3,2,1,2,3,3,1,25,25,50,75,25,50,2,1985.0,2,1,2,1,2,65,41.0,41.7,0
2,2,3,3,2,1,1,3,3,3,50,75,50,50,50,75,2,1975.0,2,1,1,3,4,44,51.0,58.3,1
2,2,2,3,3,2,1,2,2,3,25,50,75,100,100,50,2,1959.0,1,1,9,1,3,50,67.0,66.7,1
3,2,3,3,2,2,2,3,3,3,50,50,75,75,75,100,1,1953.0,1,1,7,4,1,30,73.0,70.8,1
3,2,2,1,4,3,4,1,1,1,50,75,25,75,50,50,2,1974.0,5,1,13,2,2,20,52.0,54.2,1
3,2,3,2,4,1,1,3,3,1,75,50,50,75,75,75,2,1980.0,9,1,2,3,1,70,46.0,66.7,1
3,3,3,2,4,2,3,2,1,2,50,50,50,75,50,100,1,1963.0,2,1,2,4,3,50,63.0,62.5,1
2,3,4,4,3,2,2,3,2,2,50,50,75,75,50,50,2,1979.0,2,1,1,3,6,50,47.0,58.3,1
2,2,3,4,1,1,1,3,3,3,50,50,75,100,75,75,2,1977.0,1,1,2,1,3,50,49.0,70.8,1
2,2,2,3,3,2,2,3,3,3,50,50,50,75,50,75,2,1984.0,2,1,11,1,4,42,42.0,58.3,1
4,4,4,4,2,2,2,3,3,3,25,50,25,50,50,50,2,1962.0,9,1,6,2,4,50,64.0,41.7,0
3,3,2,4,2,1,1,4,3,3,50,75,75,100,100,75,2,1979.0,2,1,7,2,3,25,47.0,79.2,1
2,2,2,2,1,1,1,2,3,2,50,100,50,100,75,100,2,1956.0,1,1,16,3,5,60,70.0,79.2,1
3,1,2,3,4,1,1,4,4,4,50,75,100,100,75,100,2,1962.0,1,1,2,1,3,50,64.0,83.3,1
3,3,4,3,2,3,1,3,3,3,25,50,50,25,25,25,2,1967.0,2,1,9,2,4,40,59.0,33.3,0
4,3,4,1,3,4,1,1,2,2,0,0,0,0,0,0,2,1980.0,2,1,1,3,3,50,46.0,0.0,0
2,2,2,3,3,2,2,3,3,3,75,50,50,100,100,100,2,1970.0,1,1,13,4,2,30,56.0,79.2,1
2,2,2,4,3,1,1,3,3,4,75,75,50,100,75,100,2,1954.0,6,1,4,3,1,6,72.0,79.2,1
3,2,3,3,2,1,1,3,3,3,25,50,100,100,75,75,1,1977.0,1,1,9,1,5,60,49.0,70.8,1
3,4,2,2,3,3,3,2,2,1,25,25,50,75,50,50,2,1984.0,2,1,13,4,2,60,42.0,45.8,0
3,3,4,2,4,4,4,2,1,3,50,50,50,75,50,50,2,1970.0,2,1,9,2,2,35,56.0,54.2,1
3,4,4,2,3,3,3,1,2,1,25,25,25,50,25,50,2,1966.0,1,1,9,3,2,60,60.0,33.3,0
3,4,2,2,3,2,2,2,2,2,75,50,75,50,50,100,2,1986.0,2,1,14,2,2,43,40.0,66.7,1
4,4,3,2,3,2,2,2,3,1,25,25,25,25,25,50,2,1974.0,1,2,7,2,2,60,52.0,29.2,0
3,4,3,1,4,2,2,3,1,1,25,25,25,75,25,50,2,1969.0,1,1,7,3,1,30,57.0,37.5,0
3,3,3,2,3,3,4,4,3,3,25,25,25,25,25,50,2,1960.0,2,1,1,3,2,40,66.0,29.2,0
3,3,3,2,4,2,2,2,2,2,25,50,50,75,50,75,1,1970.0,2,1,1,1,2,60,56.0,54.2,1
3,2,3,3,3,2,2,2,4,1,50,50,75,100,75,100,2,1982.0,2,1,15,4,2,30,44.0,75.0,1
2,2,3,3,2,2,1,3,3,3,50,75,100,100,75,100,2,1967.0,1,2,10,3,3,32,59.0,83.3,1
2,3,2,3,3,3,3,3,2,2,50,75,50,75,75,75,2,1983.0,2,3,15,4,3,40,43.0,66.7,1
3,2,3,3,3,1,1,3,3,3,50,50,75,50,75,75,1,1997.0,2,1,15,1,1,42,29.0,62.5,1
3,3,2,3,1,1,1,3,3,3,75,100,100,75,100,100,2,1986.0,1,2,7,1,3,50,40.0,91.7,1
3,2,3,3,3,2,1,3,2,1,50,25,50,75,75,50,2,1989.0,2,1,9,4,2,42,37.0,54.2,1
3,3,2,3,4,2,2,3,1,2,50,50,75,100,75,100,1,1960.0,2,1,9,1,3,70,66.0,75.0,1
2,2,3,3,3,2,2,3,2,2,50,75,75,75,75,75,1,1967.0,1,1,2,1,3,40,59.0,70.8,1
3,3,4,1,3,2,1,1,2,1,50,50,25,50,25,100,2,1965.0,1,1,2,2,3,45,61.0,50.0,1
