ERI_1,ERI_2,ERI_3,ERI_4,ERI_5,ERI_6,ERI_7,ERI_8,ERI_9,ERI_10,CBI_01,CBI_02,CBI_03,CBI_04,CBI_05,CBI_06,gender,birth year,status of employment,field of work,federal state,community size,income,working_hours,cbi_score,Burnout_Score
2,3,2,3,2,2,3,3,3,4,50,100,100,100,100,100,1,1969.0,2,1,9,4,4,40,91.67,1
1,3,1,3,4,4,4,3,2,2,25,100,75,75,50,50,2,1988.0,2,1,9,4,2,25,62.5,0
3,3,3,3,2,1,1,4,4,4,25,75,75,75,50,100,2,1951.0,9,1,9,4,6,50,66.67,1
2,3,2,4,2,2,2,3,3,3,50,75,75,100,75,75,1,1985.0,2,3,2,2,3,40,75.0,1
3,2,3,3,2,2,2,3,3,1,25,50,75,100,75,75,2,1989.0,2,1,2,4,2,45,66.67,1
3,3,3,2,2,2,2,3,3,3,50,50,50,75,75,75,1,1954.0,1,1,2,3,6,60,62.5,0
2,2,1,3,2,2,2,3,3,2,50,75,75,100,100,100,1,1953.0,1,2,2,1,5,45,83.33,1
2,3,2,3,2,2,1,2,3,1,25,50,75,75,75,100,2,1987.0,2,2,9,4,2,50,66.67,1
2,2,2,1,4,2,3,2,2,2,25,25,25,50,25,50,2,1974.0,2,1,9,4,2,20,33.33,0
3,4,3,2,4,3,4,2,2,2,25,25,25,75,50,50,2,1981.0,2,1,9,4,1,40,41.67,0
1,2,1,3,3,2,2,3,3,4,50,75,75,100,75,75,2,1989.0,2,1,9,4,2,35,75.0,1
3,3,2,1,4,4,4,1,1,1,25,25,25,25,25,0,2,1977.0,2,1,1,4,1,9,20.83,0
4,3,4,3,4,3,1,2,4,3,25,50,75,50,50,75,2,1965.0,9,1,7,3,6,60,54.17,0
2,2,2,3,2,2,2,3,3,2,25,50,25,25,50,75,1,1989.0,2,1,8,4,2,40,41.67,0
3,4,3,2,4,3,3,2,1,1,25,25,25,25,25,50,2,1973.0,1,1,2,1,1,55,29.17,0
4,2,2,3,4,2,4,2,3,1,50,50,75,75,50,50,2,1988.0,2,2,3,1,2,50,58.33,0
3,3,2,3,3,3,2,3,2,1,25,25,25,50,25,75,2,1963.0,1,1,2,2,3,60,37.5,0
1,1,1,3,2,1,2,3,3,2,50,50,75,100,100,50,2,1984.0,2,1,9,4,1,40,70.83,1
4,4,4,3,2,1,1,2,4,2,50,50,50,50,50,75,2,1977.0,2,1,2,1,5,50,54.17,0
3,3,3,4,3,2,1,2,1,2,25,25,50,75,75,100,1,1959.0,1,1,10,4,6,60,58.33,0
3,3,3,3,2,2,1,3,2,2,0,25,50,75,25,100,1,1962.0,1,1,4,1,3,60,45.83,0
3,3,3,4,1,2,1,4,4,4,75,75,50,100,75,75,2,1974.0,1,1,2,1,4,45,75.0,1
1,3,2,2,2,2,2,3,3,3,25,50,50,50,50,50,1,1952.0,1,1,5,4,1,20,45.83,0
3,2,3,3,3,2,2,2,2,2,25,25,25,25,25,25,2,1989.0,2,2,2,4,2,48,25.0,0
3,3,2,3,2,2,1,2,3,3,50,25,25,25,25,50,1,1951.0,2,3,1,4,5,41,33.33,0
3,2,3,2,3,2,2,2,2,1,25,50,25,25,25,25,2,1984.0,2,1,9,4,1,60,29.17,0
2,2,2,4,1,1,1,4,4,3,75,100,100,100,75,100,2,1984.0,2,1,2,4,3,50,91.67,1
3,3,3,1,2,2,2,2,3,2,25,25,25,25,25,25,2,1970.0,2,2,2,1,5,45,25.0,0
2,2,3,1,4,3,4,1,1,3,0,25,50,50,50,25,2,1963.0,2,1,9,1,2,15,33.33,0
3,3,3,3,3,3,3,3,2,2,25,50,75,100,50,75,2,1982.0,3,1,9,1,1,40,62.5,0
3,4,4,2,3,3,2,1,3,3,50,50,50,100,75,75,1,1961.0,2,1,9,2,4,55,66.67,1
3,2,2,2,4,1,1,2,2,2,50,50,75,75,75,100,2,1968.0,2,1,10,4,3,35,70.83,1
1,2,1,3,2,1,1,3,3,3,75,100,100,100,100,100,1,1990.0,2,1,9,1,1,30,95.83,1
3,3,2,2,3,2,1,2,2,2,25,50,50,50,25,25,2,1988.0,2,1,1,1,3,70,37.5,0
3,2,2,2,2,1,1,2,2,2,25,25,25,75,50,75,2,1970.0,1,3,1,2,1,45,45.83,0
3,2,2,4,1,2,1,2,3,3,25,50,25,100,50,100,1,1954.0,1,2,2,1,3,50,58.33,0
3,3,2,3,2,2,2,3,3,3,50,75,75,75,75,75,2,1977.0,2,1,9,2,5,42,70.83,1
3,2,2,3,3,3,2,3,2,3,50,75,75,100,50,100,2,1982.0,4,1,2,2,3,40,75.0,1
2,2,2,1,2,3,3,2,3,3,25,25,0,25,25,25,2,1989.0,2,1,2,4,3,45,20.83,0
3,3,3,3,2,2,2,3,3,2,50,50,75,75,75,100,2,1977.0,2,1,2,1,2,20,70.83,1
4,3,3,2,2,2,2,2,2,2,25,25,25,25,25,25,2,1988.0,2,1,2,3,1,55,25.0,0
2,3,2,3,4,3,2,2,3,2,50,25,75,75,25,75,1,1974.0,1,1,2,1,5,42,54.17,0
3,3,3,3,3,1,2,2,2,1,25,25,50,50,50,75,1,1980.0,1,1,2,1,4,70,45.83,0
3,2,2,2,3,2,2,2,3,1,50,75,100,100,100,100,2,1982.0,2,1,1,2,1,30,87.5,1
3,3,3,3,3,2,1,3,2,3,50,100,75,100,100,100,1,1954.0,2,1,2,2,6,45,87.5,1
4,3,3,1,4,4,2,1,1,1,25,25,25,25,25,25,2,1976.0,5,1,3,4,1,0,25.0,0
4,3,1,2,2,1,1,3,3,1,50,50,75,100,75,100,1,1988.0,2,2,9,2,1,25,75.0,1
3,3,2,2,3,3,3,2,2,2,50,50,75,100,75,100,2,1987.0,2,1,9,4,1,25,75.0,1
3,2,2,3,2,1,1,2,2,2,50,75,75,100,50,100,1,1963.0,1,1,15,2,6,60,75.0,1
3,3,3,4,3,2,1,3,1,2,25,25,25,25,50,50,2,1964.0,2,3,9,4,3,50,33.33,0
1,1,2,3,3,3,1,3,3,3,75,50,75,75,75,75,2,1964.0,1,1,4,2,3,40,70.83,1
3,3,2,2,3,2,2,2,2,2,25,25,25,50,25,75,1,1956.0,1,1,2,3,6,60,37.5,0
3,3,3,2,3,2,2,1,2,3,25,50,50,75,75,100,2,1987.0,2,1,9,4,3,44,62.5,0
3,3,3,1,4,4,4,1,1,2,25,25,25,25,25,50,2,1977.0,2,1,2,4,3,40,29.17,0
3,3,2,1,3,1,1,1,2,3,75,100,25,75,50,100,2,1963.0,2,1,2,4,2,24,70.83,1
3,4,4,3,4,4,4,3,1,1,50,75,75,100,75,100,1,1986.0,2,4,9,4,2,30,79.17,1
3,4,4,4,3,4,2,2,3,1,0,75,25,25,25,25,2,1978.0,2,1,1,3,3,40,29.17,0
2,3,3,4,3,1,2,2,2,2,25,100,100,100,100,75,1,1984.0,4,1,2,4,3,41,83.33,1
2,2,2,4,2,2,2,3,3,3,50,75,50,75,75,75,2,1972.0,2,1,1,3,4,40,66.67,1
3,3,2,3,4,3,3,2,1,1,25,25,50,75,75,50,2,1980.0,2,1,9,4,3,43,50.0,0
3,3,3,2,3,2,2,2,2,2,50,75,25,50,25,75,2,1986.0,2,1,10,4,2,32,50.0,0
2,3,3,1,2,1,1,2,3,2,50,75,75,75,75,75,1,1978.0,2,1,8,1,1,50,70.83,1
3,2,4,3,2,2,2,3,3,3,25,25,100,100,50,100,1,1988.0,2,1,15,1,2,50,66.67,1
4,4,4,2,4,3,1,2,2,1,25,0,0,25,25,50,2,1988.0,2,1,3,4,1,62,20.83,0
4,4,3,1,3,3,2,2,2,2,25,25,25,25,25,50,2,1968.0,1,1,2,3,4,55,29.17,0
4,4,4,2,3,3,3,1,2,1,25,25,25,25,25,75,2,1982.0,1,1,9,2,3,70,33.33,0
3,3,3,2,3,3,3,2,2,2,50,50,25,75,75,50,2,1985.0,2,2,9,4,2,35,54.17,0
2,3,2,3,4,3,3,1,1,1,0,50,25,50,50,75,2,1977.0,1,1,2,1,2,50,41.67,0
3,3,3,2,2,2,1,2,2,2,25,25,25,25,25,50,2,1983.0,2,1,7,1,1,30,29.17,0
1,1,2,4,2,2,2,3,3,3,50,75,75,100,75,75,1,1957.0,2,1,2,1,5,40,75.0,1
3,3,2,4,2,2,3,3,3,3,25,25,50,50,50,75,2,1964.0,2,1,2,1,1,0,45.83,0
3,3,2,2,2,1,1,2,3,1,50,50,25,25,25,75,2,1986.0,2,1,9,4,2,60,41.67,0
3,2,3,2,3,3,2,2,2,1,50,25,50,75,50,75,2,1992.0,5,1,9,4,1,0,54.17,0
4,3,2,1,3,2,2,1,2,1,25,50,50,50,50,75,2,1987.0,2,1,10,4,2,45,50.0,0
2,2,2,2,3,2,2,2,2,3,75,75,75,100,75,75,1,1955.0,2,1,4,1,4,45,79.17,1
4,4,3,3,3,4,4,2,3,1,25,0,25,25,0,0,2,1973.0,2,1,2,1,2,35,12.5,0
3,3,3,2,3,2,2,2,2,2,25,25,25,50,25,50,2,1980.0,2,1,9,1,5,60,33.33,0
3,4,4,3,3,3,1,3,3,3,25,50,25,25,50,50,2,1969.0,2,1,1,2,3,40,37.5,0
3,2,3,3,4,2,1,3,1,2,50,75,25,75,50,100,2,1984.0,2,2,2,1,2,40,62.5,0
4,3,4,1,3,1,1,1,1,1,25,25,25,25,25,25,2,1975.0,1,1,4,1,3,60,25.0,0
3,3,3,1,3,4,3,2,2,1,25,25,25,50,50,100,2,1988.0,2,1,9,1,2,40,45.83,0
2,2,2,3,3,2,3,3,2,2,50,50,75,75,75,100,2,1979.0,3,1,2,1,2,20,70.83,1
3,3,2,3,2,2,4,3,2,2,25,50,50,100,50,100,2,1989.0,2,1,3,4,2,35,62.5,0
3,3,3,3,1,2,2,3,3,4,50,50,50,50,50,75,1,1954.0,1,2,7,4,6,55,54.17,0
3,4,4,2,4,3,4,2,3,4,0,25,50,100,25,100,2,1985.0,2,1,2,4,3,45,50.0,0
1,3,1,4,2,3,3,3,2,4,25,50,75,75,75,100,1,1988.0,2,1,1,2,3,40,66.67,1
4,4,4,1,4,4,4,1,1,1,0,25,25,25,25,25,2,1965.0,2,1,9,4,3,80,20.83,0
4,3,4,2,4,3,4,2,1,2,25,50,50,75,75,100,2,1988.0,2,1,2,4,2,55,62.5,0
3,3,3,3,2,2,2,3,3,3,75,75,75,75,75,100,2,1966.0,2,1,9,4,6,40,79.17,1
2,2,3,4,2,1,1,4,4,4,50,75,75,100,100,100,2,1971.0,1,1,1,2,4,40,83.33,1
2,3,2,3,2,1,1,3,3,2,25,75,100,100,100,100,1,1981.0,2,2,2,4,1,40,83.33,1
3,2,4,3,3,1,1,2,2,1,0,25,25,25,25,50,2,1982.0,2,1,1,3,2,40,25.0,0
3,2,4,2,2,1,1,2,3,1,25,50,75,50,25,75,2,1968.0,2,1,9,1,3,80,50.0,0
3,3,3,2,2,2,2,2,2,2,25,50,50,75,50,75,2,1978.0,2,1,9,4,3,60,54.17,0
3,2,3,3,3,2,3,2,2,2,50,50,50,75,75,75,2,1977.0,1,1,2,3,2,30,62.5,0
3,3,3,2,3,2,1,2,2,1,25,25,50,75,50,75,2,1975.0,1,1,1,1,2,50,50.0,0
2,2,2,2,2,3,2,2,2,2,25,50,75,100,75,75,1,1959.0,1,1,7,3,6,60,66.67,1
4,4,4,3,3,1,1,3,3,2,25,25,25,25,25,50,2,1983.0,2,1,7,1,3,60,29.17,0
2,2,2,2,3,2,2,3,2,3,25,50,75,100,100,100,2,1988.0,2,1,9,2,2,30,75.0,1
1,2,1,3,2,1,1,2,2,2,75,75,100,100,75,100,1,1943.0,7,1,13,2,1,10,87.5,1
4,4,4,1,3,3,2,2,2,1,25,25,25,0,25,25,2,1986.0,2,1,10,2,3,60,20.83,0
2,3,2,3,2,1,1,3,3,3,25,75,50,50,50,75,2,1974.0,2,1,2,4,3,60,54.17,0
3,3,2,2,3,2,1,2,3,1,25,25,25,75,50,75,2,1985.0,2,1,9,1,2,60,45.83,0
3,1,1,3,1,1,1,2,3,3,50,50,100,75,75,100,2,1986.0,2,2,12,1,3,60,75.0,1
1,1,3,3,3,1,1,2,3,4,25,100,25,100,25,25,2,1990.0,2,1,6,1,2,20,50.0,0
3,3,2,1,4,2,2,2,2,2,50,25,25,50,50,25,2,1989.0,9,1,13,4,2,40,37.5,0
3,3,2,3,2,2,1,3,3,2,25,25,25,50,50,25,2,1984.0,2,3,10,4,3,30,33.33,0
3,2,4,2,4,3,2,2,2,1,25,50,25,50,25,50,1,1963.0,2,1,2,4,4,50,37.5,0
2,2,3,3,2,3,2,3,3,4,75,75,75,50,100,100,2,1984.0,2,1,9,2,5,40,79.17,1
3,4,2,3,2,2,2,3,3,1,0,25,25,50,25,25,2,1987.0,2,2,9,4,2,70,25.0,0
2,2,1,3,2,2,2,3,3,3,50,75,75,75,75,75,2,1988.0,2,1,13,2,2,20,70.83,1
3,3,3,3,2,2,1,3,3,2,50,50,75,100,75,75,1,1953.0,2,1,2,1,6,50,70.83,1
2,2,1,3,2,1,1,4,4,4,75,75,100,100,75,75,2,1982.0,2,1,4,1,3,30,83.33,1
4,4,4,2,2,4,1,2,2,3,0,0,0,0,0,0,2,1982.0,2,1,1,4,4,70,0.0,0
3,3,3,3,1,1,1,3,4,3,25,50,50,50,75,75,2,1976.0,1,2,2,2,6,70,54.17,0
2,3,3,3,2,2,2,3,3,1,25,50,50,75,25,50,2,1974.0,2,1,2,2,4,40,45.83,0
4,3,4,2,4,4,4,1,2,2,0,25,25,25,25,50,2,1977.0,2,1,4,1,2,50,25.0,0
3,4,3,3,2,2,1,2,2,3,25,50,0,50,50,75,2,1974.0,1,1,15,3,6,60,41.67,0
2,2,2,2,4,4,4,2,2,2,50,75,25,50,50,75,2,1980.0,4,1,15,1,2,30,54.17,0
4,3,3,3,2,2,1,3,4,4,75,75,100,100,75,75,2,1960.0,1,1,2,3,6,70,83.33,1
3,3,2,2,3,2,2,2,2,2,0,25,50,50,50,50,2,1987.0,2,1,10,2,3,55,37.5,0
2,1,2,3,2,2,1,4,3,3,25,50,75,75,75,100,1,1984.0,2,1,2,4,2,50,66.67,1
4,4,3,4,3,2,1,3,3,3,75,50,50,75,75,50,2,1964.0,2,1,9,1,5,50,62.5,0
3,3,2,3,2,2,2,3,3,2,25,50,50,75,75,75,1,1981.0,2,1,9,1,3,50,58.33,0
3,2,3,2,2,2,2,2,3,2,25,25,25,25,25,50,2,1978.0,2,1,14,3,5,80,29.17,0
3,3,3,4,3,2,1,2,2,3,25,50,25,100,50,50,2,1986.0,2,1,9,4,2,40,50.0,0
4,4,2,3,4,3,3,4,2,1,0,50,25,25,25,75,2,1990.0,2,1,2,1,2,45,33.33,0
4,2,3,4,1,1,1,2,4,2,25,25,75,75,75,75,1,1977.0,1,1,10,3,6,60,58.33,0
2,3,3,3,3,1,1,2,2,2,50,50,50,75,50,50,2,1984.0,1,1,2,4,3,50,54.17,0
3,4,3,2,3,3,3,1,1,1,0,25,25,25,25,25,2,1964.0,1,1,7,1,2,0,20.83,0
1,2,2,1,3,3,2,3,3,3,50,100,75,100,100,75,2,1967.0,1,1,15,1,1,40,83.33,1
4,4,4,3,3,1,1,1,2,1,25,25,50,75,50,100,2,1980.0,2,1,10,3,3,60,54.17,0
2,3,2,3,4,1,1,3,3,2,75,75,75,100,100,100,2,1969.0,2,1,2,3,2,30,87.5,1
3,3,3,2,2,2,2,3,3,1,25,25,75,75,50,75,1,1990.0,2,2,9,3,2,50,54.17,0
3,2,3,2,3,3,2,2,2,1,50,50,50,75,50,75,2,1970.0,1,1,3,4,3,50,58.33,0
3,2,2,2,2,4,2,2,2,1,25,50,75,50,50,50,2,1969.0,1,1,13,3,2,50,50.0,0
2,4,2,1,4,3,4,1,1,1,0,50,25,25,25,25,2,1986.0,2,1,2,4,1,25,25.0,0
3,3,3,2,3,3,2,1,1,1,50,50,25,50,25,50,2,1977.0,2,1,2,4,2,30,41.67,0
2,1,3,4,2,2,1,4,4,4,50,50,50,50,50,50,2,1971.0,2,1,9,2,3,30,50.0,0
2,2,2,3,3,1,1,3,3,3,50,75,75,100,100,100,2,1979.0,1,1,4,2,2,35,83.33,1
3,3,3,4,2,2,1,3,4,4,50,100,100,100,100,75,1,1964.0,1,1,10,2,1,60,87.5,1
3,4,4,3,3,1,2,3,2,1,50,50,50,50,50,50,1,1981.0,2,1,9,4,3,45,50.0,0
2,2,3,4,3,4,4,3,1,1,50,100,100,75,50,50,2,1985.0,2,1,2,4,2,47,70.83,1
3,3,2,2,2,2,2,3,3,2,50,25,25,50,50,25,1,1993.0,9,1,9,4,1,0,37.5,0
2,3,2,3,3,3,3,3,3,2,75,75,100,100,100,100,2,1988.0,2,1,9,4,1,45,91.67,1
3,4,3,2,2,1,1,2,2,2,25,75,25,75,75,50,2,1988.0,2,1,3,4,2,40,54.17,0
3,3,2,2,4,3,3,2,2,2,25,50,25,50,50,50,2,1985.0,2,1,7,4,2,40,41.67,0
4,4,4,3,3,2,1,3,3,2,25,25,25,25,25,50,1,1974.0,2,1,15,3,1,45,29.17,0
3,3,3,3,2,2,2,3,3,2,25,25,75,50,50,25,2,1989.0,2,1,1,4,2,50,41.67,0
3,3,2,1,3,2,2,2,2,3,25,25,25,25,25,50,2,1977.0,1,3,10,4,5,80,29.17,0
4,4,3,1,3,2,2,2,2,2,0,0,25,25,25,0,2,1986.0,2,1,10,4,2,50,12.5,0
2,2,2,3,3,3,3,2,2,1,50,50,25,75,50,50,2,1960.0,1,1,3,4,3,40,50.0,0
1,1,2,3,1,1,1,4,3,3,25,50,75,100,75,100,2,1954.0,1,1,2,2,3,20,70.83,1
3,3,3,1,3,4,4,1,1,1,25,25,25,25,25,25,2,1960.0,1,1,9,2,3,50,25.0,0
3,3,3,2,3,3,2,2,2,3,50,50,25,25,25,50,1,1958.0,2,1,1,1,5,50,37.5,0
2,2,3,3,3,2,2,3,2,2,25,25,25,50,50,25,2,1987.0,2,1,9,4,1,21,33.33,0
2,2,3,3,2,2,1,2,3,1,75,75,75,100,100,75,2,1972.0,1,1,1,2,2,0,83.33,1
3,3,3,2,2,2,2,2,2,1,25,50,25,25,25,50,2,1988.0,2,1,9,3,1,90,33.33,0
3,3,3,2,3,2,2,2,2,1,50,50,50,100,75,75,2,1964.0,1,1,2,1,2,60,66.67,1
3,3,3,3,2,2,2,3,3,3,50,75,50,75,75,75,2,1975.0,2,2,9,4,6,60,66.67,1
3,2,1,3,2,1,1,4,3,4,0,0,0,25,25,50,2,1977.0,2,1,2,1,1,16,16.67,0
3,3,3,3,3,3,1,2,2,3,25,25,0,25,25,25,2,1974.0,2,1,1,1,3,55,20.83,0
2,3,2,3,2,1,1,3,3,3,100,100,100,100,75,100,1,1988.0,2,1,2,1,2,35,95.83,1
2,2,2,3,3,3,3,3,2,2,25,25,25,25,25,25,2,1980.0,1,2,1,2,3,0,25.0,0
3,3,3,2,3,2,1,3,3,2,50,75,75,100,75,75,1,1965.0,2,1,8,1,5,60,75.0,1
1,1,1,3,1,1,1,4,4,2,75,50,100,75,75,100,2,1949.0,7,1,4,1,2,30,79.17,1
3,4,3,1,3,4,4,1,1,3,50,75,75,100,50,75,1,1981.0,2,1,13,4,3,50,70.83,1
4,3,3,3,2,2,1,2,3,2,25,25,25,50,50,75,1,1988.0,2,1,1,3,2,40,41.67,0
2,3,2,2,4,4,4,2,2,1,25,25,25,25,25,25,2,1977.0,1,1,2,4,1,40,25.0,0
3,4,3,3,4,4,4,2,3,2,25,75,25,25,25,75,2,1982.0,1,1,1,4,2,0,41.67,0
3,3,2,3,4,2,4,3,1,1,25,50,25,75,50,100,2,1988.0,9,1,9,3,2,58,54.17,0
3,3,3,3,3,2,2,2,2,1,25,50,75,75,75,75,2,1985.0,3,2,2,4,2,35,62.5,0
2,3,2,4,2,2,2,3,3,1,50,75,75,100,50,50,1,1990.0,2,1,2,4,2,40,66.67,1
3,4,4,3,4,2,1,3,2,3,25,25,50,100,50,75,1,1969.0,2,1,2,3,5,45,54.17,0
4,3,2,2,2,2,2,1,3,1,25,50,25,25,25,100,2,1989.0,2,1,9,4,1,50,41.67,0
2,2,2,2,4,3,2,2,2,2,25,25,25,50,25,25,2,1982.0,2,1,1,1,1,10,29.17,0
4,3,2,2,4,2,1,2,3,1,0,25,25,25,25,50,2,1989.0,2,1,10,4,2,58,25.0,0
3,3,3,2,3,3,3,2,2,1,25,25,25,25,25,25,2,1976.0,2,1,8,2,3,45,25.0,0
3,4,3,4,2,2,1,3,3,2,25,25,25,25,25,75,2,1984.0,2,1,11,1,2,24,33.33,0
3,3,2,2,3,1,2,2,2,2,25,50,50,75,50,75,2,1982.0,2,1,2,1,2,50,54.17,0
3,2,1,4,1,1,1,4,4,4,75,25,75,75,75,75,1,1953.0,1,1,7,2,6,60,66.67,1
1,2,2,3,2,3,2,3,3,2,50,50,50,50,50,75,2,1962.0,1,3,1,1,1,25,54.17,0
3,3,2,3,2,2,2,3,3,2,25,50,75,75,50,75,2,1983.0,2,1,2,1,4,60,58.33,0
3,2,3,3,2,3,2,1,3,2,25,25,25,25,25,25,2,1986.0,2,1,2,2,4,50,25.0,0
2,2,3,3,3,3,3,3,2,3,50,75,75,100,100,75,2,1987.0,2,1,9,3,2,40,79.17,1
3,3,2,3,4,3,2,3,1,1,25,25,25,25,25,25,2,1993.0,2,2,1,1,2,80,25.0,0
3,3,4,2,3,2,3,2,2,1,25,25,0,50,25,50,2,1985.0,2,4,1,4,2,90,29.17,0
4,3,3,2,2,2,1,2,3,3,50,75,50,100,100,75,1,1978.0,2,1,9,1,5,40,75.0,1
2,2,3,4,3,2,3,4,4,4,50,100,100,100,100,100,2,1975.0,2,1,2,2,3,40,91.67,1
3,3,3,2,3,4,4,2,1,3,25,25,25,25,25,25,2,1974.0,2,2,13,4,2,18,25.0,0
3,3,3,3,2,2,1,3,3,2,50,50,50,75,50,100,1,1974.0,9,1,8,3,5,45,62.5,0
3,3,2,2,4,4,4,2,1,1,25,25,25,50,50,25,2,1981.0,2,1,1,3,1,30,33.33,0
4,3,2,3,2,2,2,3,3,2,25,25,25,50,25,50,2,1990.0,2,1,10,4,2,60,33.33,0
3,3,3,1,3,3,2,2,2,1,25,25,0,25,0,50,2,1990.0,6,4,1,2,1,55,20.83,0
3,4,2,3,2,1,1,3,3,4,0,25,50,25,25,50,2,1985.0,1,1,1,1,3,52,29.17,0
3,2,2,3,4,3,4,2,1,1,25,25,25,50,50,50,2,1985.0,9,1,9,2,1,60,37.5,0
4,3,3,2,4,2,1,2,2,2,25,25,75,75,0,75,1,1964.0,2,1,13,4,4,70,45.83,0
3,2,3,3,3,2,2,3,2,2,25,50,75,75,50,100,2,1988.0,2,1,2,4,2,45,62.5,0
4,4,4,2,1,3,1,4,4,3,0,0,25,25,25,25,2,1981.0,1,1,9,1,5,75,16.67,0
3,2,3,1,1,1,1,4,4,2,25,50,75,75,75,50,2,1973.0,2,1,9,2,4,60,58.33,0
3,3,3,2,2,2,2,3,3,4,50,75,75,75,75,100,2,1967.0,1,3,1,1,6,50,75.0,1
4,4,4,3,3,3,2,2,2,1,0,25,50,75,25,75,2,1975.0,1,1,8,2,2,60,41.67,0
3,3,3,1,3,3,3,3,3,3,25,25,25,25,25,25,2,1987.0,2,1,9,2,3,60,25.0,0
3,4,3,1,3,3,2,1,2,2,0,0,25,25,25,25,2,1983.0,2,2,14,1,2,28,16.67,0
3,2,3,2,2,2,1,3,3,1,25,25,25,50,25,75,2,1991.0,2,2,14,2,2,60,37.5,0
4,3,3,3,3,3,1,2,3,3,50,50,50,75,50,50,1,1967.0,2,1,8,1,5,42,54.17,0
3,2,3,1,2,2,2,1,3,3,25,50,50,50,50,50,2,1955.0,2,2,8,3,4,40,45.83,0
3,3,2,3,2,2,1,3,3,3,50,75,50,75,75,50,2,1966.0,1,2,4,2,3,40,62.5,0
4,4,3,3,4,2,2,2,2,1,25,25,25,50,25,50,2,1980.0,2,1,1,1,4,60,33.33,0
3,3,2,2,3,2,1,1,1,2,25,25,25,25,25,50,2,1981.0,1,1,7,2,3,65,29.17,0
2,2,2,2,3,2,1,2,2,3,25,25,25,50,25,50,2,1967.0,2,2,9,2,6,40,33.33,0
3,3,3,3,3,4,3,2,2,2,25,50,50,50,25,50,2,1983.0,1,1,2,1,2,45,41.67,0
2,3,3,2,3,2,1,3,2,3,75,75,100,100,75,75,1,1957.0,2,2,9,2,5,40,83.33,1
3,3,2,2,4,2,2,2,2,3,25,50,50,75,75,50,2,1978.0,2,1,1,1,2,25,54.17,0
3,3,3,3,2,2,2,3,3,3,50,50,50,75,75,75,2,0.0,1,1,3,4,4,50,62.5,0
3,4,4,3,4,1,2,3,3,3,0,25,50,50,50,50,2,1975.0,2,1,1,1,3,40,37.5,0
3,1,3,3,4,2,2,2,2,1,50,75,100,100,75,75,2,1982.0,4,1,1,1,2,0,79.17,1
4,4,4,3,3,2,2,3,2,2,25,25,50,75,75,75,2,1963.0,1,2,9,2,4,52,54.17,0
2,2,2,3,2,2,2,3,3,3,50,75,75,50,75,75,2,1970.0,2,1,9,1,3,30,66.67,1
3,3,3,1,3,2,1,1,2,1,25,50,50,75,50,50,2,1986.0,2,1,8,1,3,50,50.0,0
3,3,3,1,4,3,1,2,2,2,25,25,25,0,0,50,1,1976.0,1,1,3,4,4,45,20.83,0
2,3,3,3,3,3,1,3,3,3,50,50,50,75,75,50,2,1961.0,2,1,9,1,1,40,58.33,0
3,4,4,2,3,3,2,2,2,1,0,25,25,25,25,25,2,1983.0,2,1,7,4,3,60,20.83,0
3,3,3,2,2,2,2,3,3,3,25,50,25,25,50,25,2,1987.0,2,3,13,1,2,45,33.33,0
3,2,3,3,3,4,3,3,2,3,25,25,25,25,25,25,1,1962.0,1,1,2,2,6,60,25.0,0
3,3,3,2,3,2,2,1,2,1,25,25,25,25,25,50,2,1975.0,1,1,10,3,3,80,29.17,0
2,3,2,2,4,2,1,2,2,4,50,50,75,75,75,75,2,1980.0,2,2,2,4,2,70,66.67,1
3,4,3,2,3,2,1,2,2,2,25,0,0,25,0,25,2,1970.0,9,1,2,1,4,50,12.5,0
3,2,2,1,3,3,4,1,2,1,25,25,50,75,50,50,2,1987.0,2,1,2,4,2,50,45.83,0
3,2,3,2,2,3,2,1,3,2,25,25,50,50,25,75,2,1982.0,2,1,2,1,2,50,41.67,0
2,3,4,3,1,2,1,1,2,2,50,50,25,50,50,75,2,1975.0,1,1,2,1,2,25,50.0,0
2,3,2,3,2,2,2,3,3,3,50,100,75,75,50,75,2,1989.0,2,1,9,4,2,35,70.83,1
2,2,3,3,2,2,2,3,3,3,50,50,75,75,75,100,2,1953.0,1,1,2,1,3,20,70.83,1
4,4,3,2,3,3,1,2,2,2,25,25,50,25,25,50,2,1962.0,2,1,4,1,4,45,33.33,0
4,4,4,3,3,2,3,3,3,2,25,50,50,75,50,75,2,1970.0,1,1,2,1,1,25,54.17,0
4,3,3,2,3,3,2,2,2,1,25,25,50,50,25,75,2,1963.0,9,1,4,2,1,55,41.67,0
3,3,3,3,3,1,1,3,2,2,25,50,75,75,50,100,2,1977.0,1,1,2,4,2,60,62.5,0
3,4,3,2,3,3,2,2,2,2,25,50,25,50,50,50,2,1977.0,2,1,8,1,4,60,41.67,0
3,3,3,2,4,3,2,1,2,1,25,25,25,25,25,25,2,1983.0,2,2,1,4,2,50,25.0,0
2,2,2,3,3,2,2,3,2,1,50,50,75,100,75,100,2,1984.0,2,1,1,1,2,30,75.0,1
3,3,3,3,3,3,2,3,1,2,25,25,25,25,25,75,2,1980.0,2,1,10,4,3,60,33.33,0
3,4,4,2,3,3,2,2,3,2,50,50,50,75,50,75,2,1958.0,2,1,14,1,4,47,58.33,0
3,2,3,2,3,3,2,2,2,2,0,25,50,50,25,50,2,1974.0,2,1,4,4,2,50,33.33,0
